order_id,client_id,product_id,order_date,quantity,unit_price
O00553,C0021,P002,2024-11-14,9,1299.97
O00553,C0021,P003,2024-11-14,1,3708.71
O00553,C0021,P029,2024-11-14,10,897.01
O00553,C0021,P009,2024-11-14,3,2155.65
O00554,C0008,P013,2024-08-15,7,1461.57
O00554,C0008,P010,2024-08-15,10,2987.4
O00555,C0073,P044,2025-03-31,5,2038.6
O00556,C0011,P023,2024-12-02,8,2929.03
O00556,C0011,P050,2024-12-02,3,4986.9
O00557,C0029,P031,2024-07-04,9,3538.92
O00557,C0029,P040,2024-07-04,5,1411.93
O00557,C0029,P042,2024-07-04,3,4394.2
O00557,C0029,P010,2024-07-04,6,2987.4
O00558,C0059,P030,2024-12-17,9,1126.58
O00558,C0059,P012,2024-12-17,7,3520.88
O00558,C0059,P020,2024-12-17,3,486.12
O00558,C0059,P006,2024-12-17,10,1171.33
O00558,C0059,P011,2024-12-17,2,3818.16
O00559,C0023,P046,2024-05-04,2,1308.47
O00559,C0023,P030,2024-05-04,2,1126.58
O00559,C0023,P044,2024-05-04,8,2038.6
O00559,C0023,P027,2024-05-04,3,1962.62
O00560,C0078,P042,2024-12-12,6,4394.2
O00560,C0078,P045,2024-12-12,1,800.07
O00560,C0078,P039,2024-12-12,9,4044.72
O00560,C0078,P033,2024-12-12,7,2717.29
O00560,C0078,P027,2024-12-12,4,1962.62
O00561,C0062,P018,2025-02-23,10,3675.69
O00561,C0062,P041,2025-02-23,2,4574.37
O00561,C0062,P046,2025-02-23,7,1308.47
O00561,C0062,P042,2025-02-23,3,4394.2
O00562,C0033,P039,2024-10-07,9,4044.72
O00562,C0033,P046,2024-10-07,7,1308.47
O00562,C0033,P005,2024-10-07,5,255.74
O00562,C0033,P030,2024-10-07,4,1126.58
O00563,C0001,P029,2025-03-29,2,897.01
O00564,C0067,P019,2025-01-07,4,711.65
O00565,C0089,P021,2024-08-05,10,4164.08
O00565,C0089,P006,2024-08-05,5,1171.33
O00565,C0089,P022,2024-08-05,5,4438.71
O00566,C0069,P029,2024-12-18,4,897.01
O00566,C0069,P031,2024-12-18,7,3538.92
O00566,C0069,P050,2024-12-18,9,4986.9
O00566,C0069,P020,2024-12-18,9,486.12
O00567,C0062,P019,2024-09-15,5,711.65
O00567,C0062,P028,2024-09-15,5,3214.85
O00568,C0074,P039,2024-05-25,2,4044.72
O00568,C0074,P020,2024-05-25,4,486.12
O00568,C0074,P007,2024-05-25,8,3049.89
O00569,C0090,P006,2024-06-03,6,1171.33
O00569,C0090,P026,2024-06-03,9,4291.06
O00570,C0079,P009,2024-04-27,1,2155.65
O00571,C0012,P024,2024-04-24,2,324.54
O00571,C0012,P031,2024-04-24,2,3538.92
O00572,C0034,P019,2024-08-06,7,711.65
O00572,C0034,P031,2024-08-06,7,3538.92
O00573,C0079,P015,2024-10-18,8,600.83
O00573,C0079,P049,2024-10-18,8,2057.06
O00573,C0079,P003,2024-10-18,1,3708.71
O00573,C0079,P039,2024-10-18,4,4044.72
O00573,C0079,P009,2024-10-18,9,2155.65
O00574,C0037,P002,2024-05-25,9,1299.97
O00574,C0037,P030,2024-05-25,4,1126.58
O00575,C0079,P034,2024-05-17,1,900.67
O00575,C0079,P018,2024-05-17,3,3675.69
O00576,C0012,P039,2024-07-10,10,4044.72
O00576,C0012,P018,2024-07-10,4,3675.69
O00576,C0012,P020,2024-07-10,9,486.12
O00577,C0002,P046,2025-03-20,9,1308.47
O00578,C0037,P046,2024-11-04,4,1308.47
O00578,C0037,P018,2024-11-04,8,3675.69
O00578,C0037,P049,2024-11-04,7,2057.06
O00578,C0037,P014,2024-11-04,10,4790.34
O00578,C0037,P031,2024-11-04,1,3538.92
O00579,C0034,P021,2024-06-01,2,4164.08
O00579,C0034,P006,2024-06-01,9,1171.33
O00580,C0038,P048,2024-09-07,9,2199.33
O00580,C0038,P041,2024-09-07,10,4574.37
O00580,C0038,P048,2024-09-07,5,2199.33
O00581,C0089,P049,2024-10-03,8,2057.06
O00581,C0089,P029,2024-10-03,8,897.01
O00581,C0089,P039,2024-10-03,10,4044.72
O00581,C0089,P038,2024-10-03,1,1222.34
O00582,C0062,P013,2024-09-01,7,1461.57
O00583,C0082,P034,2024-12-26,6,900.67
O00583,C0082,P012,2024-12-26,7,3520.88
O00584,C0046,P027,2025-01-23,6,1962.62
O00584,C0046,P036,2025-01-23,2,1176.11
O00584,C0046,P014,2025-01-23,9,4790.34
O00584,C0046,P015,2025-01-23,3,600.83
O00584,C0046,P020,2025-01-23,8,486.12
O00585,C0041,P011,2025-01-05,4,3818.16
O00585,C0041,P029,2025-01-05,8,897.01
O00585,C0041,P010,2025-01-05,4,2987.4
O00586,C0031,P044,2024-11-05,4,2038.6
O00586,C0031,P011,2024-11-05,4,3818.16
O00587,C0080,P008,2024-09-19,8,1074.3
O00587,C0080,P006,2024-09-19,10,1171.33
O00587,C0080,P047,2024-09-19,1,2740.99
O00588,C0098,P048,2024-11-24,10,2199.33
O00588,C0098,P043,2024-11-24,5,1141.87
O00588,C0098,P019,2024-11-24,8,711.65
O00588,C0098,P016,2024-11-24,3,573.91
O00588,C0098,P045,2024-11-24,9,800.07
O00589,C0036,P012,2025-01-23,8,3520.88
O00589,C0036,P029,2025-01-23,9,897.01
O00589,C0036,P003,2025-01-23,1,3708.71
O00589,C0036,P040,2025-01-23,9,1411.93
O00590,C0045,P044,2025-01-17,9,2038.6
O00590,C0045,P039,2025-01-17,8,4044.72
O00590,C0045,P023,2025-01-17,6,2929.03
O00590,C0045,P007,2025-01-17,1,3049.89
O00591,C0002,P019,2024-06-09,6,711.65
O00591,C0002,P006,2024-06-09,10,1171.33
O00592,C0034,P028,2025-03-19,8,3214.85
O00592,C0034,P012,2025-03-19,10,3520.88
O00593,C0044,P010,2024-09-18,6,2987.4
O00593,C0044,P022,2024-09-18,6,4438.71
O00593,C0044,P021,2024-09-18,7,4164.08
O00594,C0036,P009,2024-12-20,2,2155.65
O00594,C0036,P007,2024-12-20,5,3049.89
O00594,C0036,P029,2024-12-20,4,897.01
O00594,C0036,P012,2024-12-20,9,3520.88
O00595,C0056,P010,2024-05-18,1,2987.4
O00595,C0056,P041,2024-05-18,3,4574.37
O00595,C0056,P037,2024-05-18,7,4229.97
O00595,C0056,P024,2024-05-18,8,324.54
O00596,C0018,P027,2025-02-27,1,1962.62
O00596,C0018,P016,2025-02-27,7,573.91
O00596,C0018,P025,2025-02-27,2,3888.03
O00596,C0018,P013,2025-02-27,3,1461.57
O00596,C0018,P043,2025-02-27,1,1141.87
O00597,C0028,P024,2024-10-17,6,324.54
O00597,C0028,P032,2024-10-17,5,3084.74
O00597,C0028,P023,2024-10-17,6,2929.03
O00598,C0047,P028,2024-12-05,10,3214.85
O00598,C0047,P041,2024-12-05,4,4574.37
O00598,C0047,P018,2024-12-05,10,3675.69
O00598,C0047,P021,2024-12-05,10,4164.08
O00598,C0047,P018,2024-12-05,9,3675.69
O00599,C0023,P018,2024-09-15,8,3675.69
O00599,C0023,P034,2024-09-15,2,900.67
O00599,C0023,P025,2024-09-15,7,3888.03
O00600,C0079,P024,2025-04-09,6,324.54
O00600,C0079,P048,2025-04-09,7,2199.33
O00600,C0079,P044,2025-04-09,10,2038.6
O00601,C0074,P043,2024-07-27,6,1141.87
O00601,C0074,P004,2024-07-27,5,526.0
O00601,C0074,P009,2024-07-27,5,2155.65
O00601,C0074,P012,2024-07-27,10,3520.88
O00602,C0083,P014,2024-04-22,10,4790.34
O00602,C0083,P023,2024-04-22,9,2929.03
O00602,C0083,P044,2024-04-22,8,2038.6
O00602,C0083,P019,2024-04-22,7,711.65
O00603,C0022,P043,2025-01-03,4,1141.87
O00603,C0022,P007,2025-01-03,5,3049.89
O00604,C0096,P011,2024-08-31,7,3818.16
O00605,C0014,P004,2024-07-03,8,526.0
O00606,C0071,P002,2024-09-29,7,1299.97
O00607,C0068,P006,2024-09-29,10,1171.33
O00608,C0020,P033,2024-07-10,7,2717.29
O00609,C0040,P013,2025-03-08,3,1461.57
O00609,C0040,P015,2025-03-08,3,600.83
O00610,C0068,P002,2024-08-28,6,1299.97
O00610,C0068,P034,2024-08-28,8,900.67
O00611,C0060,P047,2024-05-18,10,2740.99
O00611,C0060,P028,2024-05-18,10,3214.85
O00611,C0060,P007,2024-05-18,8,3049.89
O00611,C0060,P048,2024-05-18,10,2199.33
O00611,C0060,P027,2024-05-18,7,1962.62
O00612,C0068,P016,2025-01-01,6,573.91
O00612,C0068,P018,2025-01-01,7,3675.69
O00612,C0068,P027,2025-01-01,5,1962.62
O00612,C0068,P041,2025-01-01,3,4574.37
O00612,C0068,P023,2025-01-01,5,2929.03
O00613,C0002,P027,2024-08-30,3,1962.62
O00614,C0045,P024,2024-11-07,8,324.54
O00614,C0045,P001,2024-11-07,5,222.55
O00614,C0045,P047,2024-11-07,1,2740.99
O00615,C0099,P040,2025-03-26,4,1411.93
O00615,C0099,P030,2025-03-26,7,1126.58
O00615,C0099,P040,2025-03-26,9,1411.93
O00615,C0099,P028,2025-03-26,7,3214.85
O00616,C0051,P009,2024-12-16,7,2155.65
O00616,C0051,P037,2024-12-16,7,4229.97
O00617,C0029,P004,2024-08-27,10,526.0
O00617,C0029,P032,2024-08-27,5,3084.74
O00617,C0029,P026,2024-08-27,5,4291.06
O00618,C0084,P041,2024-05-03,8,4574.37
O00618,C0084,P021,2024-05-03,10,4164.08
O00618,C0084,P043,2024-05-03,8,1141.87
O00618,C0084,P010,2024-05-03,5,2987.4
O00618,C0084,P015,2024-05-03,10,600.83
O00619,C0063,P017,2024-09-11,9,3058.26
O00619,C0063,P008,2024-09-11,1,1074.3
O00620,C0024,P015,2024-07-26,3,600.83
O00621,C0092,P037,2024-06-22,6,4229.97
O00621,C0092,P012,2024-06-22,7,3520.88
O00621,C0092,P008,2024-06-22,5,1074.3
O00621,C0092,P025,2024-06-22,8,3888.03
O00622,C0048,P035,2024-05-27,3,1422.74
O00622,C0048,P002,2024-05-27,1,1299.97
O00622,C0048,P005,2024-05-27,5,255.74
O00622,C0048,P038,2024-05-27,7,1222.34
O00623,C0010,P024,2025-03-05,2,324.54
O00623,C0010,P010,2025-03-05,4,2987.4
O00623,C0010,P043,2025-03-05,7,1141.87
O00623,C0010,P041,2025-03-05,8,4574.37
O00623,C0010,P042,2025-03-05,4,4394.2
O00624,C0095,P010,2025-02-24,2,2987.4
O00625,C0067,P024,2024-10-03,5,324.54
O00625,C0067,P035,2024-10-03,6,1422.74
O00626,C0021,P038,2024-05-15,9,1222.34
O00627,C0067,P013,2024-12-23,5,1461.57
O00628,C0026,P045,2024-07-01,2,800.07
O00628,C0026,P044,2024-07-01,4,2038.6
O00628,C0026,P011,2024-07-01,7,3818.16
O00629,C0042,P009,2024-12-15,5,2155.65
O00630,C0075,P020,2024-12-14,4,486.12
O00631,C0002,P030,2024-11-27,8,1126.58
O00632,C0089,P008,2024-04-18,6,1074.3
O00632,C0089,P039,2024-04-18,1,4044.72
O00632,C0089,P013,2024-04-18,1,1461.57
O00632,C0089,P025,2024-04-18,6,3888.03
O00632,C0089,P035,2024-04-18,3,1422.74
O00633,C0090,P040,2024-04-29,6,1411.93
O00633,C0090,P007,2024-04-29,8,3049.89
O00633,C0090,P012,2024-04-29,4,3520.88
O00633,C0090,P050,2024-04-29,1,4986.9
O00633,C0090,P040,2024-04-29,7,1411.93
O00634,C0046,P013,2025-02-09,8,1461.57
O00634,C0046,P002,2025-02-09,9,1299.97
O00635,C0038,P035,2024-08-17,5,1422.74
O00635,C0038,P010,2024-08-17,10,2987.4
O00635,C0038,P010,2024-08-17,9,2987.4
O00635,C0038,P018,2024-08-17,3,3675.69
O00635,C0038,P037,2024-08-17,2,4229.97
O00636,C0068,P023,2024-07-13,9,2929.03
O00636,C0068,P041,2024-07-13,6,4574.37
O00637,C0059,P039,2024-05-28,9,4044.72
O00638,C0049,P045,2025-02-09,6,800.07
O00638,C0049,P031,2025-02-09,10,3538.92
O00639,C0031,P037,2024-11-15,7,4229.97
O00639,C0031,P033,2024-11-15,4,2717.29
O00639,C0031,P027,2024-11-15,9,1962.62
O00640,C0088,P039,2024-06-28,6,4044.72
O00640,C0088,P008,2024-06-28,2,1074.3
O00640,C0088,P015,2024-06-28,2,600.83
O00640,C0088,P021,2024-06-28,9,4164.08
O00641,C0085,P003,2024-05-06,3,3708.71
O00642,C0023,P011,2025-02-26,8,3818.16
O00643,C0025,P002,2025-02-01,7,1299.97
O00644,C0085,P027,2024-11-11,10,1962.62
O00644,C0085,P036,2024-11-11,2,1176.11
O00644,C0085,P013,2024-11-11,1,1461.57
O00644,C0085,P019,2024-11-11,4,711.65
O00645,C0084,P047,2024-06-29,6,2740.99
O00645,C0084,P042,2024-06-29,9,4394.2
O00645,C0084,P024,2024-06-29,7,324.54
O00645,C0084,P032,2024-06-29,6,3084.74
O00646,C0091,P042,2024-11-23,5,4394.2
O00647,C0068,P037,2024-07-02,5,4229.97
O00648,C0010,P049,2025-02-19,4,2057.06
O00648,C0010,P005,2025-02-19,9,255.74
O00649,C0050,P010,2025-03-13,10,2987.4
O00649,C0050,P033,2025-03-13,3,2717.29
O00650,C0072,P021,2024-07-09,7,4164.08
O00650,C0072,P006,2024-07-09,2,1171.33
O00650,C0072,P032,2024-07-09,3,3084.74
O00650,C0072,P018,2024-07-09,3,3675.69
O00650,C0072,P023,2024-07-09,9,2929.03
O00651,C0052,P017,2024-08-15,6,3058.26
O00651,C0052,P008,2024-08-15,9,1074.3
O00651,C0052,P050,2024-08-15,6,4986.9
O00651,C0052,P023,2024-08-15,6,2929.03
O00651,C0052,P018,2024-08-15,7,3675.69
O00652,C0098,P042,2025-02-04,7,4394.2
O00652,C0098,P017,2025-02-04,9,3058.26
O00652,C0098,P013,2025-02-04,5,1461.57
O00652,C0098,P028,2025-02-04,6,3214.85
O00653,C0058,P048,2024-06-06,1,2199.33
O00653,C0058,P001,2024-06-06,9,222.55
O00653,C0058,P002,2024-06-06,3,1299.97
O00653,C0058,P015,2024-06-06,5,600.83
O00654,C0001,P050,2025-02-10,5,4986.9
O00654,C0001,P011,2025-02-10,9,3818.16
O00654,C0001,P016,2025-02-10,9,573.91
O00655,C0072,P047,2025-03-25,6,2740.99
O00655,C0072,P008,2025-03-25,10,1074.3
O00655,C0072,P002,2025-03-25,4,1299.97
O00655,C0072,P018,2025-03-25,4,3675.69
O00655,C0072,P007,2025-03-25,5,3049.89
O00656,C0039,P029,2024-11-27,10,897.01
O00657,C0028,P037,2024-04-11,8,4229.97
O00658,C0023,P042,2024-07-26,10,4394.2
O00658,C0023,P035,2024-07-26,5,1422.74
O00658,C0023,P029,2024-07-26,1,897.01
O00658,C0023,P046,2024-07-26,10,1308.47
O00659,C0049,P040,2025-03-09,6,1411.93
O00660,C0045,P021,2024-06-05,10,4164.08
O00660,C0045,P044,2024-06-05,1,2038.6
O00660,C0045,P044,2024-06-05,7,2038.6
O00660,C0045,P012,2024-06-05,1,3520.88
O00661,C0040,P003,2024-05-30,1,3708.71
O00661,C0040,P027,2024-05-30,7,1962.62
O00661,C0040,P008,2024-05-30,8,1074.3
O00661,C0040,P026,2024-05-30,10,4291.06
O00661,C0040,P012,2024-05-30,10,3520.88
O00662,C0065,P012,2024-11-05,5,3520.88
O00663,C0051,P007,2024-07-16,10,3049.89
O00663,C0051,P005,2024-07-16,1,255.74
O00664,C0071,P014,2025-02-14,3,4790.34
O00664,C0071,P020,2025-02-14,8,486.12
O00664,C0071,P022,2025-02-14,9,4438.71
O00664,C0071,P035,2025-02-14,4,1422.74
O00665,C0063,P033,2024-06-16,4,2717.29
O00665,C0063,P010,2024-06-16,4,2987.4
O00665,C0063,P031,2024-06-16,2,3538.92
O00665,C0063,P037,2024-06-16,5,4229.97
O00666,C0100,P017,2024-05-22,7,3058.26
O00666,C0100,P047,2024-05-22,6,2740.99
O00666,C0100,P005,2024-05-22,6,255.74
O00666,C0100,P034,2024-05-22,4,900.67
O00667,C0042,P030,2024-12-22,6,1126.58
O00667,C0042,P002,2024-12-22,10,1299.97
O00667,C0042,P016,2024-12-22,8,573.91
O00668,C0080,P023,2025-03-12,4,2929.03
O00668,C0080,P047,2025-03-12,4,2740.99
O00669,C0088,P008,2024-04-20,1,1074.3
O00669,C0088,P037,2024-04-20,4,4229.97
O00669,C0088,P005,2024-04-20,10,255.74
O00670,C0019,P001,2024-05-31,8,222.55
O00670,C0019,P035,2024-05-31,8,1422.74
O00670,C0019,P006,2024-05-31,1,1171.33
O00671,C0043,P038,2024-04-15,9,1222.34
O00671,C0043,P011,2024-04-15,9,3818.16
O00672,C0097,P028,2024-08-27,1,3214.85
O00672,C0097,P032,2024-08-27,7,3084.74
O00672,C0097,P050,2024-08-27,10,4986.9
O00673,C0085,P003,2025-02-10,1,3708.71
O00673,C0085,P009,2025-02-10,8,2155.65
O00673,C0085,P015,2025-02-10,1,600.83
O00673,C0085,P040,2025-02-10,2,1411.93
O00673,C0085,P031,2025-02-10,7,3538.92
O00674,C0085,P034,2025-02-10,2,900.67
O00674,C0085,P046,2025-02-10,1,1308.47
O00674,C0085,P019,2025-02-10,5,711.65
O00675,C0084,P012,2024-07-11,6,3520.88
O00675,C0084,P020,2024-07-11,8,486.12
O00675,C0084,P049,2024-07-11,10,2057.06
O00675,C0084,P005,2024-07-11,9,255.74
O00676,C0012,P010,2024-11-24,9,2987.4
O00676,C0012,P049,2024-11-24,1,2057.06
O00677,C0006,P047,2024-08-13,8,2740.99
O00677,C0006,P016,2024-08-13,7,573.91
O00678,C0096,P001,2024-04-16,6,222.55
O00678,C0096,P035,2024-04-16,5,1422.74
O00679,C0031,P014,2024-06-16,1,4790.34
O00679,C0031,P004,2024-06-16,9,526.0
O00679,C0031,P013,2024-06-16,5,1461.57
O00679,C0031,P020,2024-06-16,4,486.12
O00679,C0031,P050,2024-06-16,3,4986.9
O00680,C0044,P033,2024-07-22,10,2717.29
O00680,C0044,P005,2024-07-22,4,255.74
O00680,C0044,P020,2024-07-22,7,486.12
O00680,C0044,P049,2024-07-22,4,2057.06
O00681,C0074,P022,2024-04-30,10,4438.71
O00681,C0074,P016,2024-04-30,6,573.91
O00682,C0058,P007,2024-05-29,3,3049.89
O00682,C0058,P033,2024-05-29,5,2717.29
O00682,C0058,P030,2024-05-29,9,1126.58
O00682,C0058,P035,2024-05-29,3,1422.74
O00682,C0058,P011,2024-05-29,7,3818.16
O00683,C0099,P033,2025-01-23,3,2717.29
O00683,C0099,P029,2025-01-23,6,897.01
O00684,C0009,P027,2024-09-20,1,1962.62
O00684,C0009,P036,2024-09-20,6,1176.11
O00684,C0009,P010,2024-09-20,7,2987.4
O00684,C0009,P042,2024-09-20,7,4394.2
O00684,C0009,P008,2024-09-20,5,1074.3
O00685,C0057,P008,2024-10-31,1,1074.3
O00685,C0057,P010,2024-10-31,10,2987.4
O00685,C0057,P007,2024-10-31,10,3049.89
O00686,C0035,P029,2024-05-24,8,897.01
O00686,C0035,P012,2024-05-24,3,3520.88
O00686,C0035,P012,2024-05-24,9,3520.88
O00686,C0035,P035,2024-05-24,10,1422.74
O00686,C0035,P018,2024-05-24,8,3675.69
O00687,C0092,P010,2025-01-24,3,2987.4
O00687,C0092,P020,2025-01-24,4,486.12
O00687,C0092,P024,2025-01-24,4,324.54
O00688,C0005,P039,2024-05-04,4,4044.72
O00688,C0005,P001,2024-05-04,4,222.55
O00688,C0005,P014,2024-05-04,2,4790.34
O00688,C0005,P021,2024-05-04,3,4164.08
O00689,C0057,P025,2024-10-11,1,3888.03
O00689,C0057,P017,2024-10-11,10,3058.26
O00689,C0057,P023,2024-10-11,7,2929.03
O00689,C0057,P013,2024-10-11,6,1461.57
O00689,C0057,P021,2024-10-11,7,4164.08
O00690,C0079,P030,2024-10-01,8,1126.58
O00690,C0079,P027,2024-10-01,8,1962.62
O00690,C0079,P044,2024-10-01,1,2038.6
O00690,C0079,P040,2024-10-01,4,1411.93
O00690,C0079,P027,2024-10-01,9,1962.62
O00691,C0069,P050,2025-02-06,1,4986.9
O00691,C0069,P002,2025-02-06,4,1299.97
O00691,C0069,P020,2025-02-06,5,486.12
O00691,C0069,P039,2025-02-06,8,4044.72
O00692,C0051,P039,2024-08-28,5,4044.72
O00692,C0051,P015,2024-08-28,10,600.83
O00692,C0051,P009,2024-08-28,1,2155.65
O00693,C0089,P046,2024-10-26,3,1308.47
O00693,C0089,P024,2024-10-26,10,324.54
O00693,C0089,P033,2024-10-26,9,2717.29
O00693,C0089,P005,2024-10-26,3,255.74
O00693,C0089,P026,2024-10-26,7,4291.06
O00694,C0053,P023,2024-11-26,4,2929.03
O00694,C0053,P009,2024-11-26,8,2155.65
O00694,C0053,P030,2024-11-26,2,1126.58
O00695,C0033,P035,2024-05-22,2,1422.74
O00695,C0033,P046,2024-05-22,2,1308.47
O00695,C0033,P040,2024-05-22,2,1411.93
O00696,C0091,P032,2024-10-02,9,3084.74
O00696,C0091,P005,2024-10-02,10,255.74
O00696,C0091,P036,2024-10-02,3,1176.11
O00696,C0091,P037,2024-10-02,7,4229.97
O00697,C0071,P003,2024-10-22,3,3708.71
O00697,C0071,P009,2024-10-22,3,2155.65
O00697,C0071,P017,2024-10-22,3,3058.26
O00697,C0071,P044,2024-10-22,3,2038.6
O00698,C0099,P021,2024-07-05,5,4164.08
O00699,C0094,P015,2024-12-04,1,600.83
O00699,C0094,P010,2024-12-04,10,2987.4
O00699,C0094,P045,2024-12-04,5,800.07
O00699,C0094,P049,2024-12-04,1,2057.06
O00700,C0059,P043,2024-04-26,4,1141.87
O00700,C0059,P028,2024-04-26,4,3214.85
O00700,C0059,P001,2024-04-26,10,222.55
O00700,C0059,P045,2024-04-26,8,800.07
O00701,C0059,P023,2025-01-17,5,2929.03
O00701,C0059,P031,2025-01-17,10,3538.92
O00701,C0059,P001,2025-01-17,9,222.55
O00701,C0059,P045,2025-01-17,4,800.07
O00702,C0007,P008,2025-02-08,1,1074.3
O00702,C0007,P033,2025-02-08,3,2717.29
O00703,C0005,P042,2025-03-28,3,4394.2
O00703,C0005,P015,2025-03-28,3,600.83
O00703,C0005,P047,2025-03-28,5,2740.99
O00703,C0005,P003,2025-03-28,10,3708.71
O00703,C0005,P021,2025-03-28,10,4164.08
O00704,C0074,P009,2025-03-12,5,2155.65
O00704,C0074,P023,2025-03-12,6,2929.03
O00704,C0074,P029,2025-03-12,6,897.01
O00704,C0074,P047,2025-03-12,7,2740.99
O00704,C0074,P005,2025-03-12,2,255.74
O00705,C0098,P043,2024-12-21,5,1141.87
O00705,C0098,P004,2024-12-21,6,526.0
O00705,C0098,P024,2024-12-21,9,324.54
O00705,C0098,P007,2024-12-21,7,3049.89
O00706,C0068,P035,2024-10-29,2,1422.74
O00706,C0068,P031,2024-10-29,10,3538.92
O00707,C0094,P050,2024-08-05,5,4986.9
O00707,C0094,P025,2024-08-05,7,3888.03
O00707,C0094,P035,2024-08-05,10,1422.74
O00707,C0094,P047,2024-08-05,6,2740.99
O00707,C0094,P050,2024-08-05,5,4986.9
O00708,C0068,P050,2024-10-04,8,4986.9
O00708,C0068,P018,2024-10-04,8,3675.69
O00708,C0068,P007,2024-10-04,3,3049.89
O00708,C0068,P029,2024-10-04,10,897.01
O00708,C0068,P026,2024-10-04,4,4291.06
O00709,C0091,P049,2024-12-15,2,2057.06
O00709,C0091,P001,2024-12-15,4,222.55
O00709,C0091,P002,2024-12-15,10,1299.97
O00710,C0054,P003,2024-04-22,4,3708.71
O00710,C0054,P018,2024-04-22,5,3675.69
O00710,C0054,P041,2024-04-22,5,4574.37
O00710,C0054,P011,2024-04-22,2,3818.16
O00711,C0040,P026,2024-05-03,6,4291.06
O00711,C0040,P017,2024-05-03,6,3058.26
O00711,C0040,P001,2024-05-03,7,222.55
O00712,C0093,P031,2024-10-13,8,3538.92
O00712,C0093,P002,2024-10-13,8,1299.97
O00712,C0093,P009,2024-10-13,1,2155.65
O00712,C0093,P017,2024-10-13,3,3058.26
O00712,C0093,P017,2024-10-13,8,3058.26
O00713,C0020,P045,2025-03-05,7,800.07
O00713,C0020,P027,2025-03-05,1,1962.62
O00713,C0020,P017,2025-03-05,9,3058.26
O00713,C0020,P040,2025-03-05,5,1411.93
O00714,C0073,P028,2024-09-12,6,3214.85
O00714,C0073,P001,2024-09-12,6,222.55
O00714,C0073,P029,2024-09-12,2,897.01
O00715,C0020,P043,2024-09-22,9,1141.87
O00715,C0020,P017,2024-09-22,3,3058.26
O00715,C0020,P019,2024-09-22,10,711.65
O00716,C0078,P010,2025-01-01,6,2987.4
O00716,C0078,P006,2025-01-01,1,1171.33
O00716,C0078,P040,2025-01-01,5,1411.93
O00716,C0078,P016,2025-01-01,7,573.91
O00717,C0012,P044,2024-05-21,9,2038.6
O00717,C0012,P019,2024-05-21,5,711.65
O00717,C0012,P042,2024-05-21,3,4394.2
O00717,C0012,P016,2024-05-21,2,573.91
O00718,C0048,P039,2024-10-17,2,4044.72
O00719,C0057,P002,2025-01-11,9,1299.97
O00719,C0057,P025,2025-01-11,5,3888.03
O00719,C0057,P026,2025-01-11,6,4291.06
O00719,C0057,P010,2025-01-11,3,2987.4
O00719,C0057,P047,2025-01-11,2,2740.99
O00720,C0067,P011,2025-03-29,7,3818.16
O00720,C0067,P002,2025-03-29,9,1299.97
O00721,C0015,P016,2024-09-29,1,573.91
O00722,C0088,P044,2024-05-08,5,2038.6
O00722,C0088,P017,2024-05-08,1,3058.26
O00722,C0088,P045,2024-05-08,10,800.07
O00722,C0088,P006,2024-05-08,5,1171.33
O00722,C0088,P039,2024-05-08,4,4044.72
O00723,C0042,P010,2025-03-25,6,2987.4
O00723,C0042,P014,2025-03-25,8,4790.34
O00724,C0086,P014,2024-05-11,3,4790.34
O00725,C0036,P001,2024-08-13,10,222.55
O00726,C0072,P006,2024-12-02,5,1171.33
O00726,C0072,P028,2024-12-02,10,3214.85
O00726,C0072,P028,2024-12-02,4,3214.85
O00726,C0072,P014,2024-12-02,3,4790.34
O00726,C0072,P048,2024-12-02,2,2199.33
O00727,C0040,P045,2024-06-06,1,800.07
O00727,C0040,P028,2024-06-06,2,3214.85
O00727,C0040,P003,2024-06-06,7,3708.71
O00727,C0040,P002,2024-06-06,1,1299.97
O00727,C0040,P046,2024-06-06,2,1308.47
O00728,C0055,P009,2024-05-05,8,2155.65
O00728,C0055,P030,2024-05-05,10,1126.58
O00728,C0055,P030,2024-05-05,6,1126.58
O00728,C0055,P042,2024-05-05,5,4394.2
O00729,C0043,P036,2024-05-29,9,1176.11
O00729,C0043,P034,2024-05-29,2,900.67
O00730,C0097,P029,2024-07-25,2,897.01
O00730,C0097,P005,2024-07-25,8,255.74
O00730,C0097,P041,2024-07-25,5,4574.37
O00730,C0097,P035,2024-07-25,8,1422.74
O00731,C0061,P048,2024-12-08,10,2199.33
O00731,C0061,P008,2024-12-08,5,1074.3
O00732,C0047,P010,2024-12-11,6,2987.4
O00732,C0047,P046,2024-12-11,8,1308.47
O00732,C0047,P017,2024-12-11,8,3058.26
O00732,C0047,P044,2024-12-11,1,2038.6
O00733,C0009,P006,2024-11-23,6,1171.33
O00733,C0009,P024,2024-11-23,10,324.54
O00733,C0009,P043,2024-11-23,10,1141.87
O00733,C0009,P015,2024-11-23,3,600.83
O00734,C0066,P021,2024-11-08,2,4164.08
O00735,C0042,P033,2025-01-11,10,2717.29
O00735,C0042,P040,2025-01-11,4,1411.93
O00735,C0042,P027,2025-01-11,9,1962.62
O00735,C0042,P021,2025-01-11,3,4164.08
O00735,C0042,P021,2025-01-11,8,4164.08
O00736,C0050,P018,2024-08-14,10,3675.69
O00737,C0056,P029,2024-09-04,2,897.01
O00737,C0056,P018,2024-09-04,10,3675.69
O00737,C0056,P035,2024-09-04,8,1422.74
